,Training profit,Testing profit
0,47034.19561587616,9497.247934993069
1,48184.49667252666,9338.90515078
2,47805.48684153334,9330.647832947003
3,48348.96330267908,9465.745864381246
4,48201.67405562692,9421.471942425671
5,47119.12906552762,9309.658724332323
6,46572.381783602075,9091.145744629208
7,47950.508641142806,9338.619775433566
8,47371.72615860523,9275.987266982656
9,48112.40894759069,9444.670583044634
