,Training profit,Testing profit
0,48898.32919216112,9566.546484152175
1,48345.929098904,9260.504698787476
2,48709.74971328734,9396.650822037453
3,47996.214885956775,9048.631938166624
4,49180.57320934324,9359.04348982111
5,49375.38902391449,9296.508853018178
6,48771.66872398483,9383.888491432559
7,48993.458239235304,9377.440787928314
8,48482.59976960714,9120.91969775132
9,49431.84797093305,9438.841318788316
