,Training profit,Testing profit
0,35939.31084168555,6073.689881416394
1,36643.40165984294,5804.840580859996
2,36205.72978499411,6139.555779010243
3,36388.00556332093,6090.488983315485
4,36657.00048342991,6180.610366814684
5,35656.75483800809,5871.113116342275
6,36449.51734638656,6025.765414445283
7,36730.52450837846,6210.12856280864
8,36441.07431171054,6000.861478105313
9,36617.32534380929,6057.815228207144
