,Training profit,Testing profit
0,37108.6961925338,14163.973014113542
1,37490.76046931741,14277.117326068692
2,36821.77790922251,13989.113628734143
3,35997.86730202401,13768.844796130423
4,36459.10283883848,13652.462796705713
5,33141.9793824347,12028.321119850716
6,35887.760434680225,13399.261297409084
7,35966.789948404294,13580.461932747541
8,36595.033785699576,13726.0248239334
9,35899.1213579596,13455.784971005498
