,Training profit,Testing profit
0,51117.93642076405,15967.258978598718
1,52974.15705065404,16974.340998244727
2,52350.64885083774,16472.422210427685
3,52115.57212100023,16301.468909465018
4,49182.90801585516,14940.617538907783
5,46975.512668932126,14434.667343587804
6,51551.667075336976,16268.38289110712
7,51838.48522009006,16497.468443663383
8,51650.0527486426,16437.853010056057
9,50132.51205765516,15538.947313212815
