,Training profit,Testing profit
0,30293.390410020365,4910.69942212459
1,31080.31879004786,5056.347935357353
2,30661.453989478872,5052.73022993092
3,30636.303457062008,4915.706045254891
4,31225.739032092468,5039.208998087259
5,30751.84793139013,4861.059140070965
6,31050.805091735943,4962.727642724867
7,30861.637706465714,5005.022834786259
8,30627.215418737935,4902.232769401402
9,31392.188341720197,4983.753808686066
