,Training profit,Testing profit
0,62319.35127125848,10400.511125606785
1,64086.66506818465,10551.964241435704
2,62405.74914640965,10193.901439346599
3,63673.30438472745,10059.321327947842
4,63470.38185879945,10538.295220525739
5,61118.43777746493,10266.491258879229
6,63562.42484335261,10104.069202149996
7,64256.217973393796,10501.109468499619
8,60611.38588426553,10040.658247041652
9,64152.390832260426,10498.517821810696
