,Training profit,Testing profit
0,41474.88601941714,7982.426312023388
1,43394.94571115519,8126.12549317838
2,41654.72205280086,7986.174625110229
3,43562.29638007894,8349.895694446539
4,43424.17709195849,8134.783560006718
5,42241.32805339717,7999.891992301794
6,42503.30058279476,8218.828288540353
7,43710.161671270034,8009.60198604812
8,42749.32699294742,7990.972481574911
9,43609.77085998991,7927.408827843912
