,Training profit,Testing profit
0,40577.611287669,8720.199516068278
1,42839.56970618335,9075.811955631141
2,41581.813308081364,8713.134674706056
3,45504.005765354406,9243.167553554631
4,43381.12370678382,8888.408424151761
5,41992.655228061216,8632.27899631939
6,42697.64040381499,9029.481812246995
7,44173.553659488105,9034.466324120263
8,44235.52765171747,9136.63380420761
9,43540.93986564205,9017.576354904675
