,Training profit,Testing profit
0,77139.78795001679,15426.584728277483
1,81632.4064404258,15668.244444454938
2,77237.36569882001,14923.58071562526
3,80766.97025905139,15936.657262778197
4,81121.18166196982,15650.846521997559
5,78519.85391878725,15114.594146544048
6,78871.19202480682,15293.388951744771
7,80401.55581068908,15578.392228109507
8,79566.3124207189,15337.21243706433
9,80451.27276670441,14950.71772811161
