,Training profit,Testing profit
0,57141.1223920278,19823.456569933645
1,57735.92529438354,20093.4784393277
2,56157.61630234107,19570.077665923407
3,56391.866689816896,19731.32619462291
4,57413.669143442916,20039.108288118336
5,54739.34808809102,18045.877039386498
6,57182.503484240384,19476.82240767616
7,56398.597295506865,19636.421832550182
8,56587.3070877677,19321.843454260095
9,57092.72134795287,19597.348193701182
