,Training profit,Testing profit
0,45828.38170594082,20311.871587108417
1,45945.860079854276,20280.85461689026
2,45971.835672030094,20420.102223392747
3,44750.746122102544,19772.72447324788
4,45316.48065998466,19859.88497669018
5,42286.02748545603,18445.993018850255
6,44294.47828831988,19476.14863234126
7,45557.85913257432,20115.096557295074
8,43945.834049267236,19290.146722557103
9,43984.14858172923,19336.054366653017
