,Training profit,Testing profit
0,37436.897796270045,8574.579060082302
1,37084.94140076529,8424.585940403755
2,35879.36583572897,8479.7775462711
3,34939.138196423315,8033.5600009049285
4,37360.070300216255,8494.786547990676
5,36823.986905765516,8439.30584073759
6,36829.58498642395,8476.567742047744
7,37015.90647731166,8593.831349521288
8,36354.43395341079,8598.900010962036
9,37467.45035560907,8450.43469887881
