,Training profit,Testing profit
0,61218.281408809926,21483.120960538963
1,63587.63204122467,22517.021799006874
2,62930.35079841898,21812.3803677826
3,61652.41590049023,21332.857369771977
4,59803.88892843494,20539.667545210792
5,54378.100169014026,18120.382681546565
6,59295.48366386684,20041.775981481474
7,62711.191028858004,21866.912999570624
8,62521.69871482318,21528.432219987182
9,60976.36544700385,20762.659898248927
