,Training profit,Testing profit
0,95231.25623854036,21759.135797323
1,98200.86026676954,22072.123780314098
2,95409.10912106953,21705.965347354493
3,98514.85501339337,22455.234200008395
4,99034.7694670509,22562.582003922056
5,96154.23122461996,22057.42328677458
6,95426.7675014193,21333.7427409444
7,96939.61374074279,21990.209728884267
8,97921.23281766186,21927.06054930293
9,96814.56262883804,22119.006386283272
