,Training profit,Testing profit
0,47219.753687669,10817.27011614176
1,50026.87570423911,10919.846656002768
2,48554.85399586586,10905.54219642017
3,52926.88537609597,11424.071140963297
4,49616.96734030823,10794.46553638826
5,48741.848619965145,10816.351614462077
6,51294.84684470898,11254.801190148648
7,51236.090792414114,11189.317322501467
8,53040.5779062379,11249.908554234904
9,48175.2226588897,10593.788479255898
