,Training profit,Testing profit
0,20266.99535959152,7876.733589416412
1,20338.986272537684,7944.616004798646
2,20041.66495992431,7701.318540283552
3,19944.69612096508,7684.722857406359
4,19893.658706233196,7644.1838896148265
5,19812.061084982568,7530.535350747459
6,19974.093044495356,7665.272154324137
7,19883.646813537725,7584.6603850985775
8,20133.908859642434,7714.486097581777
9,19950.995556841033,7584.609328076445
