,Training profit,Testing profit
0,66004.57582428613,18871.601775350635
1,69985.00017577474,19194.81388608171
2,65677.7638073822,18217.288646441164
3,67942.55914272065,18711.57327633325
4,63571.66145035483,17807.360190333417
5,61121.46630875534,17084.77763125262
6,68561.55709243723,19164.899398223733
7,70075.62496998615,19136.619656647345
8,68400.2401760477,18694.83954583858
9,67423.65250714704,18523.966064178636
