,Training profit,Testing profit
0,28335.3259598545,7931.958349558559
1,28824.077322086283,8122.4507715933905
2,29064.11525732658,8225.778157554381
3,28543.00292595374,7927.308623866739
4,27194.91938188671,7507.853332445201
5,27340.181663944008,7686.156364041635
6,28562.17505445588,7943.111817219389
7,28395.095184859747,7890.019221478437
8,28389.57111229004,7907.222038041174
9,28147.30566034108,7884.553136130007
