,Training profit,Testing profit
0,57682.7065291425,13970.920983246197
1,57132.703619817104,12729.555508257743
2,58501.97256837573,13823.204656505624
3,58564.70028920066,13830.742897776516
4,58716.87599257157,13738.184031099348
5,57464.167606897194,13371.439122400681
6,57670.37118637774,13315.186443533212
7,58195.89161169268,13379.537124100314
8,58187.98872014044,13567.840272653688
9,57493.740575594165,13019.784414744476
