,Training profit,Testing profit
0,32016.098100075054,14903.822707758041
1,31681.515840214786,14845.326048199064
2,32038.667626486524,14954.397131031117
3,32114.915615484588,15068.467500757431
4,31458.71577886433,14726.37596131792
5,30740.060616220497,14467.732197423782
6,31567.373733966884,14910.22925632821
7,31961.665094101685,15053.242508989984
8,31875.78800432361,14961.323692267679
9,31227.69152340849,14778.85660607468
