,Training profit,Testing profit
0,39745.76659597609,10814.464070066977
1,41924.93211353195,11522.426167890733
2,40491.031341672955,11097.837099161206
3,40807.05119843789,11118.115427327411
4,38874.10917478269,10743.835152016669
5,38397.711789754976,10647.986343526914
6,39969.10166760832,11142.510834845047
7,40439.17219033864,11207.295643479672
8,39948.12664303664,11121.504159218315
9,39623.88749484021,10971.531503747792
