,Training profit,Testing profit
0,29279.474571319384,7749.03496291782
1,33735.44010911332,8192.367109820902
2,32803.310146439064,8345.252863583393
3,33298.44438041802,8166.123369415048
4,32691.931203025535,8057.462284746367
5,32238.854451379422,8227.86871414084
6,31119.830137048586,7851.249760444483
7,34209.4201537142,8286.233578007681
8,33996.96913390442,8208.21893365562
9,32364.07612591017,8047.331223803223
