,Training profit,Testing profit
0,17385.267520906295,5998.1735404342
1,17566.016867666607,6027.185952964118
2,17453.437118542657,5969.277700947972
3,17172.105501583093,5871.959682146533
4,17199.400976631914,5836.998017990467
5,17087.766043106993,5768.126736686403
6,17232.294494404552,5839.582323051565
7,17209.29481878884,5937.52223250294
8,17299.59498718191,5858.587817284999
9,17184.694565291953,5877.943114032712
