,Training profit,Testing profit
0,32431.59833462879,11005.293383902326
1,32673.47154036806,11241.513243805111
2,31830.03180547368,10825.618035352101
3,31716.12333198852,10907.757592117032
4,31408.07677723923,10670.112046116777
5,30395.05074638447,10087.747861039723
6,31079.832282357012,10482.752374470898
7,30868.967361844912,10516.660321004449
8,31579.203705277345,10620.957371556646
9,30785.150754174007,10397.286510367849
