,Training profit,Testing profit
0,16672.503045532045,3592.9968368916393
1,16962.57905517395,3642.591436604518
2,17305.300000479758,3760.7060191247792
3,17056.91997981282,3681.483655613295
4,15923.13672729854,3498.2648601941096
5,15922.387604517824,3472.4191738494155
6,16928.255933890774,3594.969145498446
7,16748.71007646815,3592.8786103316324
8,17176.022076387315,3625.539108233078
9,16695.032302114298,3589.7256981497235
