,Training profit,Testing profit
0,54047.60811768285,25123.142115062565
1,55136.77650920885,25708.200089395938
2,55189.57466683041,25648.124629373473
3,54528.015929956106,25279.633573823165
4,54692.06129978163,25072.91043752834
5,50995.11467527503,23453.584456140296
6,54929.2264840986,25406.38746809439
7,54883.19543746429,25440.33011886914
8,54873.333878972444,25455.21283544973
9,53433.51344669101,24806.11567988788
