,Training profit,Testing profit
0,47675.87694025048,13308.864093951033
1,47452.16559381455,13227.83469869614
2,48602.54983494372,13546.984537964008
3,48684.47423930354,13082.449873800071
4,44236.362443192025,11987.07701774376
5,43789.9276999349,12080.746944669103
6,47959.98440509363,12934.527308262994
7,48126.046282346506,13204.57231384899
8,48645.54329478981,13189.117104471103
9,47135.4084009322,12913.614803316324
