,Training profit,Testing profit
0,102626.35916040353,34412.799204488954
1,105022.70080910386,35761.26738338162
2,101976.30583409966,34674.761473719234
3,103291.74742239858,34872.68283474636
4,93718.0096660431,30902.89295338666
5,94093.9619239544,30841.118177265475
6,102824.48431659737,34471.22182326152
7,104975.16592111783,35095.09480485218
8,102894.5868356261,34078.4779962795
9,100928.40185458971,34570.85646031745
