,Training profit,Testing profit
0,18950.007011073845,4949.4617163596
1,20133.253144733666,5421.016604883158
2,19549.48844786208,5190.92200058999
3,19842.620490687208,5238.589600986814
4,19252.061441466154,4927.368266416813
5,18995.362696559794,4925.5185388710415
6,19617.809959841903,5167.75523045215
7,19412.71282743659,5094.326974290333
8,19633.98700979728,5198.531378965105
9,19171.11905653398,5143.44234716081
